---SAE UIC MOTORSPORTS---
---Version #: 1.7---
Message ID: 0x0005AE07

Time Stamp (Second(s)), Accel X (G), Accel Y (G), Accel Z (G)
27.3674,-0.227,0.236,0.021
27.3676,-0.224,0.172,-0.095
27.3686,-0.238,0.26,-0.021
27.3688,-0.238,0.26,-0.021
27.3689,-0.238,0.26,-0.021
27.3695,-0.238,0.26,-0.021
27.3715,-0.307,0.227,0.041
27.3735,-0.358,0.302,-0.116
27.3755,-0.543,0.251,-0.108
27.3775,-0.332,0.312,-0.03
27.3795,-0.287,0.256,-0.157
27.3876,-0.343,0.105,0.04
27.3877,-0.366,0.038,0.031
27.3878,-0.366,0.038,0.031
27.3879,-0.366,0.038,0.031
27.3896,-0.425,0.12,-0.127
27.3916,-0.488,0.157,0.156
27.3935,-0.628,0.1,0.12
27.3954,-0.505,0.097,-0.052
27.3975,-0.68,0.156,-0.023
27.4072,-0.487,-0.11,0.028
27.4075,-0.487,-0.11,0.028
27.4077,-0.487,-0.11,0.028
27.4078,-0.579,0.162,-0.196
27.4079,-0.579,0.162,-0.196
27.4095,-0.711,0.216,-0.088
27.4114,-0.68,0.183,-0.16
27.4135,-0.377,0.072,0.108
27.4154,-0.452,0.011,0.171
27.4175,-0.398,-0.068,0
27.4195,-0.708,0.188,-0.33
27.4277,-0.564,-0.197,0.128
27.4278,-0.699,0.181,-0.213
27.4279,-0.699,0.181,-0.213
27.428,-0.699,0.181,-0.213
27.4296,-0.569,-0.111,0.31
27.4314,-0.501,-0.019,0.044
27.4335,-0.49,0.153,-0.158
27.4354,-0.255,0.245,-0.114
27.4375,0.051,0.02,-0.21
27.4395,-0.15,-0.024,-0.125
27.4485,0.534,0.004,-0.238
27.4487,0.534,0.004,-0.238
27.4489,0.534,0.004,-0.238
27.449,0.666,-0.245,0.004
27.4495,0.666,-0.245,0.004
27.4514,0.366,-0.031,-0.031
27.4535,0.141,-0.051,-0.1
27.4554,0.557,-0.269,0.27
27.4574,0.599,-0.15,0.064
27.4673,0.05,0.005,-0.036
27.4675,0.05,0.005,-0.036
27.4688,0.18,0.053,-0.065
27.469,0.18,0.053,-0.065
27.4691,0.364,-0.119,0.109
27.4695,0.364,-0.119,0.109
27.4714,0.403,-0.162,0.06
27.4735,0.319,-0.123,-0.151
27.4754,0.213,-0.08,0.013
27.4774,0.073,-0.005,-0.053
27.4794,0.38,-0.054,-0.041
27.4875,0.263,-0.084,0.13
27.4876,0.263,-0.084,0.13
27.4878,0.263,-0.084,0.13
27.488,0.263,-0.084,0.13
27.4894,0.349,0.151,0.019
27.4914,0.231,-0.015,-0.003
27.4934,0.039,0.107,-0.304
27.4954,0.02,0.179,-0.289
27.4974,0.338,0.139,0.055
27.4994,0.422,0.077,0.028
27.5075,0.023,0.098,-0.071
27.5076,0.023,0.098,-0.071
27.5077,0.023,0.098,-0.071
27.5079,0.023,0.098,-0.071
27.5094,0.048,-0.047,-0.131
27.5115,0.002,-0.023,-0.142
27.5134,-0.024,-0.032,-0.085
27.5155,0.066,-0.007,0.157
27.5174,0.072,0.147,-0.111
27.5194,-0.011,0.089,0.062
27.5275,-0.548,0.184,-0.16
27.5276,-0.548,0.184,-0.16
27.5277,-0.548,0.184,-0.16
27.5278,-0.548,0.184,-0.16
27.5295,-0.844,0.124,0.184
27.5315,-0.826,0.399,0.056
27.5334,-0.641,0.103,-0.007
27.5355,-0.242,0.133,-0.039
27.5374,-0.148,0.101,-0.109
27.5395,0.041,0.143,-0.036
27.5484,-0.576,0.161,0.136
27.5485,-0.576,0.161,0.136
27.5486,-0.576,0.161,0.136
27.5487,-0.576,0.161,0.136
27.5494,-0.642,0.188,0.09
27.5515,-0.499,0.245,0.229
27.5534,-0.521,0.115,0.234
27.5555,-0.44,0.107,0.099
27.5575,-0.359,0.279,-0.129
27.5595,-0.321,0.242,-0.226
27.5674,-0.262,0.052,0.055
27.5684,-0.219,-0.021,0.196
27.5685,-0.272,0.178,-0.131
27.5686,-0.272,0.178,-0.131
27.5695,-0.261,0,0.239
27.5715,-0.21,0.301,-0.118
27.5735,-0.148,0.267,-0.152
27.5755,-0.094,0.215,-0.045
27.5775,0.006,0.153,-0.187
27.5795,0.033,0.274,0.136
27.5875,0.551,0.282,-0.046
27.5877,0.551,0.282,-0.046
27.5878,0.551,0.282,-0.046
27.5879,0.551,0.282,-0.046
27.5895,0.543,0.231,-0.033
27.5914,0.372,0.182,-0.137
27.5935,0.304,0.052,0.098
27.5956,0.344,0.151,0.115
27.5974,0.143,0.084,-0.047
27.5995,0.081,0.207,0.016
27.6076,0.161,0.253,-0.178
27.6077,0.205,0.397,0.044
27.6079,0.205,0.397,0.044
27.608,0.205,0.397,0.044
27.6095,0.006,0.305,-0.12
27.6115,0.133,0.276,-0.16
27.6135,0.125,0.245,-0.147
27.6155,0.319,0.254,-0.052
27.6174,0.145,0.31,0.093
27.6195,0.17,0.312,0.107
27.6276,0.097,0.536,0.046
27.6277,0.097,0.536,0.046
27.6278,0.142,0.403,-0.122
27.6279,0.142,0.403,-0.122
27.6295,0.213,0.513,-0.068
27.6314,0.159,0.432,-0.07
27.6336,0.185,0.489,0.044
27.6355,0.183,0.554,-0.168
27.6374,0.159,0.525,-0.143
27.6395,0.124,0.739,-0.156
27.6485,0.114,0.53,-0.08
27.6487,0.114,0.53,-0.08
27.6489,0.082,0.517,-0.006
27.649,0.082,0.517,-0.006
27.6495,0.082,0.517,-0.006
27.6514,0.081,0.571,-0.172
27.6535,-0.017,0.527,-0.059
27.6555,0.017,0.632,0.022
27.6574,0.102,0.541,-0.177
27.6595,0.132,0.664,0.021
27.6674,-0.036,0.757,-0.079
27.6683,-0.003,0.765,-0.146
27.6684,-0.003,0.765,-0.146
27.6686,-0.003,0.765,-0.146
27.6695,-0.06,0.597,-0.036
27.6715,-0.12,0.615,-0.087
27.6734,-0.091,0.758,-0.16
27.6755,-0.1,0.877,-0.154
27.6775,-0.019,0.836,0.084
27.6795,0.06,0.91,0.066
27.6881,-0.088,0.84,-0.054
27.6883,-0.088,0.84,-0.054
27.6884,-0.088,0.84,-0.054
27.6885,-0.088,0.84,-0.054
27.6894,-0.076,0.851,-0.008
27.6915,0.065,0.932,-0.203
27.6934,0.103,0.77,-0.086
27.6954,0.117,0.832,-0.033
27.6974,-0.015,0.901,0.004
27.6994,-0.119,0.967,0.02
27.7081,0.015,0.534,-0.058
27.7082,0.015,0.534,-0.058
27.7083,0.015,0.534,-0.058
27.7085,0.015,0.534,-0.058
27.7094,-0.029,0.63,-0.081
27.7114,-0.016,0.876,-0.186
27.7134,0.035,0.923,-0.109
27.7154,0.053,0.822,-0.041
27.7175,0.04,0.592,0.007
27.7194,0.1,0.727,0.231
27.7274,0.076,0.65,-0.144
27.7275,0.076,0.65,-0.144
27.7276,0.076,0.65,-0.144
27.7277,0.076,0.65,-0.144
27.7294,0.168,0.772,-0.111
27.7314,0.18,0.788,-0.257
27.7334,0.151,0.731,-0.021
27.7354,0.158,0.686,0.007
27.7375,0.185,0.955,0.047
27.7482,0.22,0.721,-0.122
27.7483,0.186,0.749,-0.092
27.7484,0.186,0.749,-0.092
27.7485,0.186,0.749,-0.092
27.7494,0.222,0.727,-0.018
27.7515,0.179,0.617,-0.15
27.7534,0.194,0.842,-0.277
27.7554,0.13,0.926,-0.285
27.7575,0.099,0.886,-0.193
27.7594,0.161,0.834,0.033
27.768,0.132,0.849,0.058
27.7681,0.132,0.849,0.058
27.7682,0.132,0.849,0.058
27.7684,0.132,0.849,0.058
27.7694,0.042,0.872,-0.041
27.7714,0.178,0.76,-0.031
27.7734,0.119,0.727,-0.145
27.7754,0.169,0.87,-0.165
27.7774,0.249,0.947,-0.157
27.7795,0.087,0.829,0.008
27.7881,0.055,0.687,-0.156
27.7882,0.055,0.687,-0.156
27.7883,0.055,0.687,-0.156
27.7885,0.055,0.687,-0.156
27.7895,-0.009,0.613,-0.087
27.7935,-0.148,0.879,-0.006
27.7955,0.051,1.014,0.012
27.7975,-0.041,0.662,0.112
27.7995,-0.07,0.731,0.066
27.8076,-0.214,0.717,-0.147
27.8077,-0.137,0.592,-0.079
27.8078,-0.137,0.592,-0.079
27.8079,-0.137,0.592,-0.079
27.8095,-0.102,0.658,-0.146
27.8116,0.014,0.726,0.009
27.8135,-0.057,0.901,-0.083
27.8155,-0.042,0.746,-0.004
27.8174,0.055,0.646,0.191
27.8195,-0.051,0.823,-0.181
27.8285,-0.092,0.749,-0.03
27.8287,-0.077,0.799,-0.138
27.8288,-0.077,0.799,-0.138
27.8289,-0.077,0.799,-0.138
27.8295,-0.077,0.799,-0.138
27.8315,-0.157,0.84,-0.158
27.8334,-0.165,0.908,-0.067
27.8355,-0.056,0.846,-0.021
27.8374,0.009,0.717,0.072
27.8395,0.209,0.851,-0.174
27.8476,-0.036,0.93,-0.095
27.8485,0.022,1.008,0.081
27.8486,0.022,1.008,0.081
27.8487,0.022,1.008,0.081
27.8495,0.037,0.895,0.02
27.8515,0.075,1.073,-0.02
27.8534,0.136,1.081,-0.038
27.8555,0.111,0.88,-0.079
27.8574,0.084,1.103,-0.106
27.8595,0.095,0.998,-0.162
27.8675,0.235,0.942,-0.091
27.8676,0.235,0.942,-0.091
27.8677,0.235,0.942,-0.091
27.8679,0.235,0.942,-0.091
27.8715,0.179,1.005,-0.003
27.8734,0.2,0.996,0.028
27.8755,0.243,0.987,-0.08
27.8774,0.269,1.058,0.012
27.8795,0.184,0.868,0.042
27.8873,0.075,0.78,-0.162
27.8874,0.075,0.78,-0.162
27.8875,0.075,0.78,-0.162
27.8877,0.075,0.78,-0.162
27.8895,0.054,0.794,-0.069
27.8915,0.05,0.91,-0.026
27.8934,0.209,0.606,0.031
27.8955,0.1,0.881,-0.017
27.8974,-0.008,0.73,-0.134
27.8994,-0.103,0.788,-0.013
27.9074,0.056,0.753,0.029
27.9075,0.056,0.753,0.029
27.9076,0.056,0.753,0.029
27.9077,0.056,0.753,0.029
27.9094,0.048,0.71,-0.025
27.9114,0.02,0.758,-0.231
27.9134,-0.026,0.833,-0.034
27.9154,0.162,0.772,-0.009
27.9174,0.061,0.587,0.092
27.9194,0.047,0.679,-0.013
27.9291,0.129,0.719,0.096
27.9292,0.092,0.957,-0.108
27.9294,0.092,0.957,-0.108
27.9295,0.092,0.957,-0.108
27.9314,0.122,0.753,0.086
27.9334,0.121,0.844,0.025
27.9354,-0.005,0.994,-0.208
27.9374,-0.014,1.017,-0.141
27.9394,0.171,0.916,-0.031
27.9482,0.203,1.034,-0.024
27.9483,0.106,1.184,-0.126
27.9484,0.106,1.184,-0.126
27.9485,0.106,1.184,-0.126
27.9514,0.2,0.996,-0.108
27.9534,0.299,0.866,0.029
27.9554,0.284,0.851,-0.003
27.9574,0.241,1.027,-0.231
27.968,0.386,1.027,0.152
27.9681,0.386,1.027,0.152
27.9682,0.386,1.027,0.152
27.9683,0.386,1.027,0.152
27.9685,0.344,1.092,-0.117
27.9694,0.452,1.183,-0.057
27.9714,0.371,0.943,-0.122
27.9734,0.365,0.971,-0.229
27.9755,0.355,0.981,-0.083
27.9774,0.486,0.983,-0.023
27.9794,0.48,1.089,-0.102
27.988,0.413,0.903,-0.142
27.9881,0.413,0.903,-0.142
27.9882,0.413,0.903,-0.142
27.9883,0.413,0.903,-0.142
27.9894,0.348,0.895,0.047
27.9915,0.396,0.974,-0.042
27.9935,0.379,0.954,-0.114
27.9955,0.432,0.817,-0.108
27.9975,0.421,0.857,-0.023
27.9995,0.378,1.024,-0.19
28.0091,-0.023,0.743,-0.125
28.0093,-0.023,0.743,-0.125
28.0094,-0.023,0.743,-0.125
28.0095,-0.023,0.743,-0.125
28.0115,-0.011,0.754,0.068
28.0134,0.141,0.915,-0.28
28.0155,0.208,0.952,-0.133
28.0175,0.226,0.834,0.077
28.0195,0.153,0.811,0.086
28.0276,-0.003,0.942,-0.06
28.0277,-0.024,0.786,0.195
28.0278,-0.024,0.786,0.195
28.0279,-0.024,0.786,0.195
28.0294,-0.17,0.855,0.075
28.0315,-0.174,0.833,0.201
28.0334,-0.105,0.81,0.086
28.0355,0.021,0.75,-0.111
28.0375,0.181,0.852,-0.177
28.0395,0.118,0.846,0.1
28.0476,0.098,1.035,-0.045
28.0477,0.21,0.986,0.033
28.0478,0.21,0.986,0.033
28.048,0.21,0.986,0.033
28.0494,0.199,0.899,-0.228
28.0515,0.234,0.848,-0.131
28.0534,0.253,0.859,0.013
28.0555,0.101,1.252,-0.135
28.0575,0.168,1.146,-0.188
28.0675,0.289,1.067,0.093
28.0677,0.289,1.067,0.093
28.0678,0.289,1.067,0.093
28.0679,0.306,1.375,-0.098
28.0681,0.306,1.375,-0.098
28.0694,0.327,1.227,-0.131
28.0715,0.34,1.214,-0.008
28.0735,0.42,1.003,-0.14
28.0754,0.335,1.031,-0.043
28.0775,0.443,1.214,-0.125
28.0882,0.464,1.219,-0.066
28.0883,0.464,1.219,-0.066
28.0884,0.464,1.219,-0.066
28.0885,0.464,1.219,-0.066
28.0894,0.393,1.237,-0.03
28.0915,0.461,1.203,-0.162
28.0934,0.382,1.14,0.002
28.0954,0.498,1.203,-0.163
28.0975,0.499,1.083,-0.124
28.0994,0.505,1.308,-0.157
28.1074,0.453,1.222,-0.042
28.1076,0.453,1.222,-0.042
28.1078,0.453,1.222,-0.042
28.108,0.453,1.222,-0.042
28.1094,0.426,1.231,0.04
28.1114,0.334,1.085,-0.004
28.1134,0.126,0.836,0.018
28.1154,-0.122,0.911,-0.099
28.1174,-0.097,0.934,-0.112
28.1194,-0.082,0.822,-0.033
28.1275,-0.031,0.669,-0.063
28.1277,-0.031,0.669,-0.063
28.1279,-0.031,0.669,-0.063
28.1281,-0.031,0.669,-0.063
28.1294,-0.128,0.712,-0.133
28.1334,0.182,0.708,-0.062
28.1354,0.21,0.841,0.014
28.1374,0.158,1.002,-0.058
28.1473,0.287,1.13,-0.207
28.1475,0.287,1.13,-0.207
28.1476,0.287,1.13,-0.207
28.1478,0.287,1.13,-0.207
28.148,0.287,1.13,-0.207
28.1495,0.095,1.137,-0.176
28.1514,0.159,0.959,-0.076
28.1535,0.17,1.068,-0.079
28.1554,0.155,1.169,0.059
28.1574,0.129,1.185,-0.074
28.1594,0.102,1.187,-0.277
28.1683,0.193,1.4,0.068
28.1684,0.193,1.4,0.068
28.1686,0.193,1.4,0.068
28.1687,0.193,1.4,0.068
28.1694,0.208,1.142,0.121
28.1714,0.336,1.295,-0.037
28.1734,0.245,1.142,0.057
28.1754,0.191,1.254,-0.273
28.1774,0.038,1.051,-0.229
28.1874,-0.026,1.168,-0.033
28.1875,-0.035,0.78,0.194
28.1886,0.033,0.883,0.018
28.1887,0.033,0.883,0.018
28.1888,0.033,0.883,0.018
28.1894,-0.006,0.834,-0.043
28.1914,0.059,0.707,0.011
28.1934,0.062,0.652,-0.087
28.1954,0.071,0.706,-0.144
28.1974,0.177,0.666,-0.224
28.2074,0.385,1.303,-0.099
28.2075,0.415,1.339,-0.03
28.2076,0.415,1.339,-0.03
28.2078,0.415,1.339,-0.03
28.2079,0.415,1.339,-0.03
28.2095,0.425,1.158,0.037
28.2115,0.45,1.192,-0.092
28.2135,0.46,1.15,-0.234
28.2155,0.508,1.283,-0.16
28.2175,0.444,1.328,-0.181
28.2273,0.489,1.183,0.092
28.2275,0.489,1.183,0.092
28.2276,0.465,1.232,-0.156
28.2277,0.465,1.232,-0.156
28.2278,0.465,1.232,-0.156
28.2295,0.387,1.244,-0.111
28.2315,0.502,1.268,-0.129
28.2336,0.476,1.291,-0.056
28.2354,0.324,1.217,-0.036
28.2375,0.328,1.23,-0.159
28.2394,0.363,1.374,-0.148
28.2475,0.36,1.32,-0.098
28.2477,0.36,1.32,-0.098
28.2478,0.355,1.134,0.007
28.2479,0.355,1.134,0.007
28.2495,0.317,1.281,-0.091
28.2515,0.306,1.069,-0.156
28.2535,0.268,1.214,-0.061
28.2554,0.379,1.145,-0.169
28.2575,0.374,1.317,-0.219
28.2594,0.316,1.256,0.022
28.2684,-0.08,0.887,0.1
28.2686,-0.08,0.887,0.1
28.2688,-0.08,0.887,0.1
28.2689,-0.106,0.897,-0.136
28.2694,-0.106,0.897,-0.136
28.2715,-0.208,0.867,0.166
28.2735,-0.326,0.929,0.061
28.2754,-0.264,0.915,-0.183
28.2775,-0.304,0.966,-0.139
28.2794,-0.143,0.856,-0.109
28.2882,-0.257,1.082,-0.054
28.2892,-0.177,0.842,0.087
28.2893,-0.177,0.842,0.087
28.2894,-0.177,0.842,0.087
28.2896,-0.177,0.842,0.087
28.2914,-0.211,1.141,0.065
28.2935,-0.148,0.99,-0.034
28.2954,-0.142,0.697,-0.063
28.2975,-0.157,0.738,0.031
28.2994,-0.238,0.989,0.006
28.3081,-0.327,0.795,0.136
28.3082,-0.327,0.795,0.136
28.3083,-0.327,0.795,0.136
28.3085,-0.327,0.795,0.136
28.3094,-0.177,0.837,0.004
28.3114,-0.062,0.878,-0.057
28.3135,-0.055,0.972,-0.296
28.3154,-0.039,1.144,-0.204
28.3175,0.063,1.132,0.099
28.3272,-0.131,0.922,-0.216
28.3273,-0.131,0.922,-0.216
28.3274,-0.131,0.922,-0.216
28.3276,-0.131,0.922,-0.216
28.3278,-0.131,0.922,-0.216
28.3294,-0.09,0.845,0.069
28.3314,-0.033,0.952,0.157
28.3334,0.028,1.232,0.021
28.3354,-0.211,1.393,-0.117
28.3375,0.027,1.239,0.018
28.3472,-0.006,1.308,0.111
28.3473,-0.006,1.308,0.111
28.3474,-0.006,1.308,0.111
28.3475,-0.006,1.308,0.111
28.3476,-0.006,1.308,0.111
28.3494,0.091,1.28,0.099
28.3514,0.204,1.169,0.173
28.3534,0.01,1.223,-0.01
28.3554,0.125,1.266,-0.242
28.3574,0.087,1.153,-0.353
28.3683,0.277,1.112,-0.017
28.3684,0.277,1.112,-0.017
28.3685,0.277,1.112,-0.017
28.3686,0.277,1.112,-0.017
28.3694,0.252,1.268,-0.081
28.3714,0.268,1.379,-0.079
28.3734,0.259,1.407,-0.071
28.3754,0.258,1.184,0.021
28.3775,0.306,1.173,0.022
28.3794,0.27,1.087,0.074
28.3874,0.385,1.434,-0.041
28.3875,0.385,1.434,-0.041
28.3876,0.385,1.434,-0.041
28.3877,0.385,1.434,-0.041
28.3894,0.354,1.343,-0.166
28.3914,0.335,0.87,-0.099
28.3934,0.43,0.948,-0.079
28.3954,0.223,1.394,-0.226
28.3974,0.326,1.447,-0.101
28.3994,-0.011,1.118,-0.211
28.4074,-0.552,0.624,-0.12
28.4075,-0.552,0.624,-0.12
28.4077,-0.552,0.624,-0.12
28.4078,-0.552,0.624,-0.12
28.4095,-0.502,0.555,0.063
28.4135,-0.227,0.827,-0.028
28.4155,-0.378,1.094,-0.231
28.4175,-0.302,0.835,-0.037
28.4195,-0.272,1.061,-0.005
28.4274,-0.096,1.063,-0.079
28.4276,-0.162,1.225,-0.18
28.4277,-0.162,1.225,-0.18
28.4278,-0.162,1.225,-0.18
28.4295,-0.163,0.973,0.093
28.4315,-0.126,1.284,-0.048
28.4335,-0.083,1.179,0.104
28.4354,0.027,0.896,0.172
28.4375,-0.171,0.638,0.154
28.4395,-0.055,0.653,0.105
28.4485,0.135,0.923,-0.161
28.4487,0.064,1.005,-0.074
28.4488,0.064,1.005,-0.074
28.4489,0.064,1.005,-0.074
28.4496,0.064,1.005,-0.074
28.4514,-0.169,0.884,0.148
28.4535,-0.078,1.11,-0.119
28.4554,-0.055,1,0.138
28.4575,-0.035,1.031,0.075
28.4595,0.132,1.013,0.266
28.4676,0.245,0.925,0.001
28.4687,0.109,0.94,-0.029
28.4688,0.109,0.94,-0.029
28.4689,0.109,0.94,-0.029
28.4695,0.109,0.94,-0.029
28.4715,0.33,0.959,0.003
28.4735,0.269,1.296,-0.014
28.4755,0.447,1.152,0.371
28.4775,0.265,1.164,0.203
28.4873,-0.084,1.033,-0.266
28.4875,-0.084,1.033,-0.266
28.4877,-0.084,1.033,-0.266
28.4878,0.294,1.014,-0.226
28.488,0.294,1.014,-0.226
28.4895,0.351,0.968,-0.053
28.4914,0.06,1.431,-0.41
28.4935,0.236,1.351,0.176
28.4954,-0.114,1.539,-0.178
28.4975,0.586,0.959,-0.07
28.4995,0.214,1.049,-0.176
28.5077,0.635,1.061,0.175
28.5079,0.635,1.061,0.175
28.508,0.263,1.286,0.055
28.5081,0.263,1.286,0.055
28.5095,0.322,1.215,-0.105
28.5114,-0.092,1.32,-0.247
28.5135,0.209,1.575,-0.38
28.5154,0.333,1.014,0.069
28.5174,0.545,1.043,-0.13
28.5195,0.359,1.039,0.063
28.5276,-0.074,1.399,-0.191
28.5278,-0.074,1.399,-0.191
28.528,-0.074,1.399,-0.191
28.5281,0.366,1.076,-0.037
28.5295,0.341,1.243,-0.14
28.5314,0.045,1.415,-0.245
28.5335,0.161,1.076,-0.035
28.5355,-0.231,1.586,-0.232
28.5374,0.131,1.217,-0.095
28.5394,0.138,1.019,0.083
28.5485,-0.219,0.94,0.217
28.5487,-0.219,0.94,0.217
28.5489,-0.219,0.94,0.217
28.549,-0.219,0.94,0.217
28.5494,-0.29,1.376,-0.161
28.5514,-0.193,1.207,0.024
28.5534,-0.044,1.071,-0.05
28.5554,-0.063,0.793,-0.025
28.5574,-0.356,0.764,-0.34
28.5594,-0.304,0.312,-0.052
28.5675,-0.443,1.065,-0.098
28.5684,-0.356,1.144,-0.062
28.5685,-0.356,1.144,-0.062
28.5686,-0.356,1.144,-0.062
28.5694,-0.183,1.156,-0.026
28.5714,-0.469,1.539,-0.026
28.5734,-0.088,1.013,0.255
28.5754,-0.139,0.823,0.078
28.5774,-0.084,0.893,-0.013
28.5794,-0.125,1.068,-0.135
28.5875,-0.287,1.382,-0.168
28.5876,-0.287,1.382,-0.168
28.5877,-0.287,1.382,-0.168
28.5879,-0.287,1.382,-0.168
28.5894,-0.245,1.092,-0.191
28.5914,-0.203,1.195,-0.124
28.5934,-0.169,1.092,-0.146
28.5954,-0.152,1.29,-0.23
28.5974,0.064,0.989,0.025
28.5994,0.309,0.923,0.243
28.6075,0.359,1.009,0.23
28.6076,0.359,1.009,0.23
28.6077,0.359,1.009,0.23
28.6079,0.359,1.009,0.23
28.6094,0.561,0.948,0.032
28.6114,0.387,1.015,0.115
28.6134,0.551,1.067,-0.115
28.6155,0.602,1.074,-0.189
28.6174,0.705,0.959,-0.154
28.6194,0.614,0.944,0.024
28.6275,0.911,0.751,-0.118
28.6276,0.911,0.751,-0.118
28.6277,0.911,0.751,-0.118
28.6278,0.911,0.751,-0.118
28.6295,0.665,1.016,-0.171
28.6315,0.837,1.16,-0.221
28.6335,0.911,1.214,-0.04
28.6355,0.866,0.848,-0.097
28.6375,1.04,1.048,-0.175
28.6473,0.854,1.178,-0.096
28.6485,0.859,1.329,-0.026
28.6486,0.707,1.221,0.043
28.6487,0.707,1.221,0.043
28.6489,0.707,1.221,0.043
28.6495,0.707,1.221,0.043
28.6514,0.772,1.054,-0.01
28.6535,0.623,1.002,-0.192
28.6556,0.626,0.9,-0.237
28.6574,0.735,1.083,-0.257
28.6595,0.871,0.984,-0.139
28.6676,0.885,1.106,-0.025
28.6686,0.745,1.29,0.079
28.6687,0.765,1.256,0.037
28.6688,0.765,1.256,0.037
28.6695,0.765,1.256,0.037
28.6714,0.629,0.98,-0.029
28.6735,0.749,1.056,-0.072
28.6755,0.678,0.876,-0.12
28.6774,0.595,0.887,-0.187
28.6795,0.72,1,-0.098
28.6875,0.652,1.103,-0.082
28.6876,0.652,1.103,-0.082
28.6877,0.652,1.103,-0.082
28.6878,0.555,1.14,-0.106
28.6895,0.556,1.287,-0.098
28.6915,0.322,0.952,-0.03
28.6935,0.248,0.75,-0.045
28.6955,0.221,0.6,-0.194
28.6974,0.045,0.402,0.053
28.7072,-0.609,0.147,-0.135
28.7074,-0.609,0.147,-0.135
28.7075,-0.609,0.147,-0.135
28.7076,-0.609,0.147,-0.135
28.7077,-0.609,0.147,-0.135
28.7095,-0.572,0.325,-0.16
28.7114,-0.629,0.166,-0.179
28.7135,-0.586,0.288,-0.266
28.7155,-0.581,0.332,-0.199
28.7174,-0.64,0.343,0.008
28.7195,-0.607,0.436,0.088
28.7276,-0.488,0.41,0.054
28.7277,-0.488,0.41,0.054
28.7278,-0.488,0.41,0.054
28.7279,-0.488,0.41,0.054
28.7295,-0.427,0.366,-0.15
28.7314,-0.344,0.171,-0.051
28.7334,-0.271,0.236,-0.058
28.7355,-0.635,0.304,-0.12
28.7374,-0.612,0.288,0.138
28.7395,-0.591,0.289,0.038
28.7485,-0.381,0.133,0.074
28.7486,-0.381,0.133,0.074
28.7487,-0.381,0.133,0.074
28.7489,-0.381,0.133,0.074
28.7494,-0.415,0.271,-0.11
28.7515,-0.638,0.157,0.129
28.7534,-0.553,0.268,-0.002
28.7554,-0.547,0.22,0.038
28.7574,-0.369,0.106,0.154
28.7673,-0.63,0.298,0.056
28.7675,-0.63,0.298,0.056
28.7686,-0.492,0.128,0.179
28.7687,-0.492,0.128,0.179
28.7689,-0.492,0.128,0.179
28.7694,-0.351,0.082,0.31
28.7714,-0.369,0.316,0.211
28.7734,-0.076,0.059,0.144
28.7754,-0.405,0.227,-0.054
28.7774,-0.265,0.079,-0.006
28.7795,-0.433,0.311,-0.072
28.7875,-0.351,0.174,0.197
28.7876,-0.351,0.174,0.197
28.7878,-0.351,0.174,0.197
28.7879,-0.351,0.174,0.197
28.7894,-0.014,0.24,-0.054
28.7914,-0.182,0.277,0.24
28.7934,-0.24,0.326,0.15
28.7954,-0.311,0.47,0.179
28.7974,-0.288,0.465,0.048
28.8074,0.089,0.376,0.022
28.8075,0.089,0.376,0.022
28.8076,0.089,0.376,0.022
28.8078,0.089,0.376,0.022
28.8079,0.089,0.376,0.022
28.8094,0.086,0.272,0.008
28.8114,-0.016,0.443,-0.133
28.8134,-1.042,0.492,-0.132
28.8154,-0.447,0.673,-0.182
28.8174,-0.321,0.54,-0.192
28.8195,0.291,0.296,-0.034
28.8275,0.254,0.47,-0.272
28.8276,0.254,0.47,-0.272
28.8277,0.254,0.47,-0.272
28.8278,0.254,0.47,-0.272
28.8294,0.344,0.299,-0.057
28.8315,0.103,0.322,-0.069
28.8335,0.023,0.164,0.085
28.8355,-0.239,0.571,0.119
28.8375,-0.962,0.69,0.172
28.8395,-0.892,0.516,-0.08
28.8485,-0.334,0.435,0.161
28.8486,-0.334,0.435,0.161
28.8488,-0.334,0.435,0.161
28.8489,-0.334,0.435,0.161
28.8495,-0.334,0.435,0.161
28.8515,-0.405,0.737,-0.149
28.8534,-0.524,0.681,-0.004
28.8555,-0.611,1.034,-0.237
28.8575,-0.486,0.837,0.055
28.8673,-0.319,0.651,-0.16
28.8675,-0.319,0.651,-0.16
28.8686,-0.235,0.907,-0.559
28.8687,-0.195,0.69,-0.088
28.8688,-0.195,0.69,-0.088
28.8695,-0.195,0.69,-0.088
28.8715,-0.411,0.527,-0.258
28.8734,-0.335,0.523,0.019
28.8755,-0.418,0.572,-0.052
28.8774,-0.47,0.782,0.112
28.8795,-0.145,0.759,0.224
28.8876,-0.581,1.235,-0.328
28.8877,-0.425,0.765,0.56
28.8878,-0.425,0.765,0.56
28.8879,-0.425,0.765,0.56
28.8895,-0.476,0.944,0.086
28.8915,-0.361,0.866,-0.016
28.8934,-0.232,0.795,-0.144
28.8955,-0.211,0.903,0.046
28.8974,-0.528,0.872,-0.009
28.9074,-0.246,0.881,-0.067
28.9075,-0.246,0.881,-0.067
28.9076,-0.246,0.881,-0.067
28.9078,-0.246,0.881,-0.067
28.9079,-0.361,0.711,0.05
28.9095,-0.268,1.017,-0.074
28.9115,-0.412,0.528,-0.41
28.9134,-0.327,0.61,-0.248
28.9155,-0.461,0.715,-0.241
